block,sae_seed,region_source,threshold,step_index,method,score,label,n,auc,ci025,ci975
23,43,attn,0.5,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1496,0.5162958253867345,nan,nan
23,43,attn,0.5,4,pre,rho_a,a_present,1659,0.5677838238931486,nan,nan
23,43,attn,0.5,4,pre,rho_b,b_present,1735,0.5401285189718482,nan,nan
23,43,attn,0.5,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1709,0.537794452887538,nan,nan
23,43,attn,0.5,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1666,0.6437194020579797,nan,nan
23,43,attn,0.5,4,raw,rho_a,a_present,1721,0.5569192712049855,nan,nan
23,43,attn,0.5,4,raw,rho_b,b_present,1767,0.49865739630783984,nan,nan
23,43,attn,0.5,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1767,0.5290537887711032,nan,nan
23,43,attn,0.5,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5955359831376091,nan,nan
23,43,attn,0.5,4,topk,rho_a,a_present,1680,0.5330864408434205,nan,nan
23,43,attn,0.5,4,topk,rho_b,b_present,1716,0.5468695288412376,nan,nan
23,43,attn,0.5,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1726,0.5272920427196149,nan,nan
23,43,attn,0.5,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1645,0.6479056533617861,nan,nan
23,43,attn,0.5,8,pre,rho_a,a_present,1776,0.5007181912221073,nan,nan
23,43,attn,0.5,8,pre,rho_b,b_present,1814,0.5541963797694125,nan,nan
23,43,attn,0.5,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1814,0.5752680031494155,nan,nan
23,43,attn,0.5,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6404203869047619,nan,nan
23,43,attn,0.5,8,raw,rho_a,a_present,1776,0.5125461799911334,nan,nan
23,43,attn,0.5,8,raw,rho_b,b_present,1814,0.5725052980153619,nan,nan
23,43,attn,0.5,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1814,0.5118330204106354,nan,nan
23,43,attn,0.5,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1776,0.5824156746031746,nan,nan
23,43,attn,0.5,8,topk,rho_a,a_present,1776,0.5277434609132555,nan,nan
23,43,attn,0.5,8,topk,rho_b,b_present,1814,0.5609695288202446,nan,nan
23,43,attn,0.5,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1814,0.5460223487372055,nan,nan
23,43,attn,0.5,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6305679563492064,nan,nan
23,43,none,0.3,1,pre,rho_a,a_present,1191,0.48800200346052275,nan,nan
23,43,none,0.3,1,pre,rho_b,b_present,1215,0.42464389559550614,nan,nan
23,43,none,0.3,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1191,0.4771694797227841,nan,nan
23,43,none,0.3,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1215,0.5460344827586207,nan,nan
23,43,none,0.3,1,raw,rho_a,a_present,1963,0.46907129967686434,nan,nan
23,43,none,0.3,1,raw,rho_b,b_present,1963,0.44177495624976726,nan,nan
23,43,none,0.3,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.4670148679825686,nan,nan
23,43,none,0.3,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5963866015641164,nan,nan
23,43,none,0.3,1,topk,rho_a,a_present,1169,0.5026322592775389,nan,nan
23,43,none,0.3,1,topk,rho_b,b_present,1133,0.42694411097772444,nan,nan
23,43,none,0.3,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1169,0.4950463244742003,nan,nan
23,43,none,0.3,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1133,0.49214351185020294,nan,nan
23,43,none,0.3,4,pre,rho_a,a_present,1766,0.6099078616728492,nan,nan
23,43,none,0.3,4,pre,rho_b,b_present,1781,0.5975346230532953,nan,nan
23,43,none,0.3,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1766,0.4838181356831446,nan,nan
23,43,none,0.3,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1781,0.6457255386516333,nan,nan
23,43,none,0.3,4,raw,rho_a,a_present,1963,0.5531956859289101,nan,nan
23,43,none,0.3,4,raw,rho_b,b_present,1963,0.5107909483561083,nan,nan
23,43,none,0.3,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.4889964111766214,nan,nan
23,43,none,0.3,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5927814788761534,nan,nan
23,43,none,0.3,4,topk,rho_a,a_present,1734,0.603167641325536,nan,nan
23,43,none,0.3,4,topk,rho_b,b_present,1788,0.6003939097935955,nan,nan
23,43,none,0.3,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1734,0.4778702029334941,nan,nan
23,43,none,0.3,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1788,0.6566986259228876,nan,nan
23,43,none,0.3,8,pre,rho_a,a_present,1925,0.5641995131299529,nan,nan
23,43,none,0.3,8,pre,rho_b,b_present,1917,0.57092050716381,nan,nan
23,43,none,0.3,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1925,0.4721863590298891,nan,nan
23,43,none,0.3,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1917,0.601515762230048,nan,nan
23,43,none,0.3,8,raw,rho_a,a_present,1963,0.4984430735658232,nan,nan
23,43,none,0.3,8,raw,rho_b,b_present,1963,0.5516043303421827,nan,nan
23,43,none,0.3,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.49376441937964627,nan,nan
23,43,none,0.3,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5685904332354037,nan,nan
23,43,none,0.3,8,topk,rho_a,a_present,1949,0.5838359315103501,nan,nan
23,43,none,0.3,8,topk,rho_b,b_present,1943,0.5894012887441146,nan,nan
23,43,none,0.3,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1949,0.45393679700053563,nan,nan
23,43,none,0.3,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1943,0.6217844146066006,nan,nan
23,43,none,0.1,1,pre,rho_a,a_present,1191,0.48800200346052275,nan,nan
23,43,none,0.1,1,pre,rho_b,b_present,1215,0.42464389559550614,nan,nan
23,43,none,0.1,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1191,0.4771694797227841,nan,nan
23,43,none,0.1,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1215,0.5460344827586207,nan,nan
23,43,none,0.1,1,raw,rho_a,a_present,1963,0.46907129967686434,nan,nan
23,43,none,0.1,1,raw,rho_b,b_present,1963,0.44177495624976726,nan,nan
23,43,none,0.1,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1943,0.46237206892084465,nan,nan
23,43,none,0.1,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5963866015641164,nan,nan
23,43,none,0.1,1,topk,rho_a,a_present,1169,0.5026322592775389,nan,nan
23,43,none,0.1,1,topk,rho_b,b_present,1133,0.42694411097772444,nan,nan
23,43,none,0.1,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1169,0.4950463244742003,nan,nan
23,43,none,0.1,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1133,0.49214351185020294,nan,nan
23,43,none,0.1,4,pre,rho_a,a_present,1766,0.6099078616728492,nan,nan
23,43,none,0.1,4,pre,rho_b,b_present,1781,0.5975346230532953,nan,nan
23,43,none,0.1,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1746,0.48233252667045357,nan,nan
23,43,none,0.1,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1781,0.6457255386516333,nan,nan
23,43,none,0.1,4,raw,rho_a,a_present,1963,0.5531956859289101,nan,nan
23,43,none,0.1,4,raw,rho_b,b_present,1963,0.5107909483561083,nan,nan
23,43,none,0.1,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1943,0.48784816686099236,nan,nan
23,43,none,0.1,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5927814788761534,nan,nan
23,43,none,0.1,4,topk,rho_a,a_present,1734,0.603167641325536,nan,nan
23,43,none,0.1,4,topk,rho_b,b_present,1788,0.6003939097935955,nan,nan
23,43,none,0.1,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1714,0.47510270490136264,nan,nan
23,43,none,0.1,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1788,0.6566986259228876,nan,nan
23,43,none,0.1,8,pre,rho_a,a_present,1925,0.5641995131299529,nan,nan
23,43,none,0.1,8,pre,rho_b,b_present,1917,0.57092050716381,nan,nan
23,43,none,0.1,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1905,0.4704714187472808,nan,nan
23,43,none,0.1,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1917,0.601515762230048,nan,nan
23,43,none,0.1,8,raw,rho_a,a_present,1963,0.4984430735658232,nan,nan
23,43,none,0.1,8,raw,rho_b,b_present,1963,0.5516043303421827,nan,nan
23,43,none,0.1,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1943,0.4942090944422853,nan,nan
23,43,none,0.1,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5685904332354037,nan,nan
23,43,none,0.1,8,topk,rho_a,a_present,1949,0.5838359315103501,nan,nan
23,43,none,0.1,8,topk,rho_b,b_present,1943,0.5894012887441146,nan,nan
23,43,none,0.1,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1929,0.45179394403581286,nan,nan
23,43,none,0.1,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1943,0.6217844146066006,nan,nan
23,43,none,0.5,1,pre,rho_a,a_present,1191,0.48800200346052275,nan,nan
23,43,none,0.5,1,pre,rho_b,b_present,1215,0.42464389559550614,nan,nan
23,43,none,0.5,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1191,0.4771694797227841,nan,nan
23,43,none,0.5,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1215,0.5460344827586207,nan,nan
23,43,none,0.5,1,raw,rho_a,a_present,1963,0.46907129967686434,nan,nan
23,43,none,0.5,1,raw,rho_b,b_present,1963,0.44177495624976726,nan,nan
23,43,none,0.5,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.4670148679825686,nan,nan
23,43,none,0.5,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5963866015641164,nan,nan
23,43,none,0.5,1,topk,rho_a,a_present,1169,0.5026322592775389,nan,nan
23,43,none,0.5,1,topk,rho_b,b_present,1133,0.42694411097772444,nan,nan
23,43,none,0.5,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1169,0.4950463244742003,nan,nan
23,43,none,0.5,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1133,0.49214351185020294,nan,nan
23,43,none,0.5,4,pre,rho_a,a_present,1766,0.6099078616728492,nan,nan
23,43,none,0.5,4,pre,rho_b,b_present,1781,0.5975346230532953,nan,nan
23,43,none,0.5,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1766,0.4838181356831446,nan,nan
23,43,none,0.5,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1781,0.6457255386516333,nan,nan
23,43,none,0.5,4,raw,rho_a,a_present,1963,0.5531956859289101,nan,nan
23,43,none,0.5,4,raw,rho_b,b_present,1963,0.5107909483561083,nan,nan
23,43,none,0.5,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.4889964111766214,nan,nan
23,43,none,0.5,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5927814788761534,nan,nan
23,43,none,0.5,4,topk,rho_a,a_present,1734,0.603167641325536,nan,nan
23,43,none,0.5,4,topk,rho_b,b_present,1788,0.6003939097935955,nan,nan
23,43,none,0.5,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1734,0.4778702029334941,nan,nan
23,43,none,0.5,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1788,0.6566986259228876,nan,nan
23,43,none,0.5,8,pre,rho_a,a_present,1925,0.5641995131299529,nan,nan
23,43,none,0.5,8,pre,rho_b,b_present,1917,0.57092050716381,nan,nan
23,43,none,0.5,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1925,0.4721863590298891,nan,nan
23,43,none,0.5,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1917,0.601515762230048,nan,nan
23,43,none,0.5,8,raw,rho_a,a_present,1963,0.4984430735658232,nan,nan
23,43,none,0.5,8,raw,rho_b,b_present,1963,0.5516043303421827,nan,nan
23,43,none,0.5,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.49376441937964627,nan,nan
23,43,none,0.5,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5685904332354037,nan,nan
23,43,none,0.5,8,topk,rho_a,a_present,1949,0.5838359315103501,nan,nan
23,43,none,0.5,8,topk,rho_b,b_present,1943,0.5894012887441146,nan,nan
23,43,none,0.5,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1949,0.45393679700053563,nan,nan
23,43,none,0.5,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1943,0.6217844146066006,nan,nan
8,42,attn,0.3,1,pre,rho_a,a_present,1682,0.550253317551869,nan,nan
8,42,attn,0.3,1,pre,rho_b,b_present,1687,0.5278514588859416,nan,nan
8,42,attn,0.3,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1687,0.5854504327669041,nan,nan
8,42,attn,0.3,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5828889083173049,nan,nan
8,42,attn,0.3,1,raw,rho_a,a_present,1682,0.5970779241111966,nan,nan
8,42,attn,0.3,1,raw,rho_b,b_present,1687,0.4983356737920632,nan,nan
8,42,attn,0.3,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1687,0.5442581272316004,nan,nan
8,42,attn,0.3,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5493894620271609,nan,nan
8,42,attn,0.3,1,topk,rho_a,a_present,1682,0.543333270708475,nan,nan
8,42,attn,0.3,1,topk,rho_b,b_present,1687,0.5243830290736985,nan,nan
8,42,attn,0.3,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1687,0.5865720748509151,nan,nan
8,42,attn,0.3,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5775849507489654,nan,nan
8,42,attn,0.3,4,pre,rho_a,a_present,1721,0.5844512630226916,nan,nan
8,42,attn,0.3,4,pre,rho_b,b_present,1767,0.49148885159434186,nan,nan
8,42,attn,0.3,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1767,0.6180587562520271,nan,nan
8,42,attn,0.3,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5744730502860584,nan,nan
8,42,attn,0.3,4,raw,rho_a,a_present,1721,0.6031052281052282,nan,nan
8,42,attn,0.3,4,raw,rho_b,b_present,1767,0.4646128026852074,nan,nan
8,42,attn,0.3,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1767,0.5960721052901111,nan,nan
8,42,attn,0.3,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1721,0.535840108401084,nan,nan
8,42,attn,0.3,4,topk,rho_a,a_present,1721,0.5841896199039056,nan,nan
8,42,attn,0.3,4,topk,rho_b,b_present,1767,0.4941650683289379,nan,nan
8,42,attn,0.3,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1767,0.6095577064235844,nan,nan
8,42,attn,0.3,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5806308340861186,nan,nan
8,42,attn,0.3,8,pre,rho_a,a_present,1776,0.46820156642529925,nan,nan
8,42,attn,0.3,8,pre,rho_b,b_present,1814,0.5150533956842351,nan,nan
8,42,attn,0.3,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1814,0.6189964266246745,nan,nan
8,42,attn,0.3,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6618613591269841,nan,nan
8,42,attn,0.3,8,raw,rho_a,a_present,1776,0.49513817053347126,nan,nan
8,42,attn,0.3,8,raw,rho_b,b_present,1814,0.48091595733459486,nan,nan
8,42,attn,0.3,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1814,0.5928774756223124,nan,nan
8,42,attn,0.3,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1776,0.5971850198412698,nan,nan
8,42,attn,0.3,8,topk,rho_a,a_present,1776,0.4780818678882814,nan,nan
8,42,attn,0.3,8,topk,rho_b,b_present,1814,0.5046107916497524,nan,nan
8,42,attn,0.3,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1814,0.6005693174247472,nan,nan
8,42,attn,0.3,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6478236607142858,nan,nan
8,42,attn,0.1,1,pre,rho_a,a_present,1682,0.550253317551869,nan,nan
8,42,attn,0.1,1,pre,rho_b,b_present,1687,0.5278514588859416,nan,nan
8,42,attn,0.1,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1669,0.5809089018696005,nan,nan
8,42,attn,0.1,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5828889083173049,nan,nan
8,42,attn,0.1,1,raw,rho_a,a_present,1682,0.5970779241111966,nan,nan
8,42,attn,0.1,1,raw,rho_b,b_present,1687,0.4983356737920632,nan,nan
8,42,attn,0.1,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1669,0.5391500784513885,nan,nan
8,42,attn,0.1,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5493894620271609,nan,nan
8,42,attn,0.1,1,topk,rho_a,a_present,1682,0.543333270708475,nan,nan
8,42,attn,0.1,1,topk,rho_b,b_present,1687,0.5243830290736985,nan,nan
8,42,attn,0.1,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1669,0.5820336868371803,nan,nan
8,42,attn,0.1,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5775849507489654,nan,nan
8,42,attn,0.1,4,pre,rho_a,a_present,1721,0.5844512630226916,nan,nan
8,42,attn,0.1,4,pre,rho_b,b_present,1767,0.49148885159434186,nan,nan
8,42,attn,0.1,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1752,0.615171321053674,nan,nan
8,42,attn,0.1,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5744730502860584,nan,nan
8,42,attn,0.1,4,raw,rho_a,a_present,1721,0.6031052281052282,nan,nan
8,42,attn,0.1,4,raw,rho_b,b_present,1767,0.4646128026852074,nan,nan
8,42,attn,0.1,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1752,0.5932642710136317,nan,nan
8,42,attn,0.1,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1721,0.535840108401084,nan,nan
8,42,attn,0.1,4,topk,rho_a,a_present,1721,0.5841896199039056,nan,nan
8,42,attn,0.1,4,topk,rho_b,b_present,1767,0.4941650683289379,nan,nan
8,42,attn,0.1,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1752,0.6069389547650417,nan,nan
8,42,attn,0.1,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5806308340861186,nan,nan
8,42,attn,0.1,8,pre,rho_a,a_present,1776,0.46820156642529925,nan,nan
8,42,attn,0.1,8,pre,rho_b,b_present,1814,0.5150533956842351,nan,nan
8,42,attn,0.1,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1794,0.619240548985969,nan,nan
8,42,attn,0.1,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6618613591269841,nan,nan
8,42,attn,0.1,8,raw,rho_a,a_present,1776,0.49513817053347126,nan,nan
8,42,attn,0.1,8,raw,rho_b,b_present,1814,0.48091595733459486,nan,nan
8,42,attn,0.1,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1794,0.5907113534709882,nan,nan
8,42,attn,0.1,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1776,0.5971850198412698,nan,nan
8,42,attn,0.1,8,topk,rho_a,a_present,1776,0.4780818678882814,nan,nan
8,42,attn,0.1,8,topk,rho_b,b_present,1814,0.5046107916497524,nan,nan
8,42,attn,0.1,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1794,0.6004304270571656,nan,nan
8,42,attn,0.1,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6478236607142858,nan,nan
8,42,attn,0.5,1,pre,rho_a,a_present,1682,0.550253317551869,nan,nan
8,42,attn,0.5,1,pre,rho_b,b_present,1687,0.5278514588859416,nan,nan
8,42,attn,0.5,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1687,0.5854504327669041,nan,nan
8,42,attn,0.5,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5828889083173049,nan,nan
8,42,attn,0.5,1,raw,rho_a,a_present,1682,0.5970779241111966,nan,nan
8,42,attn,0.5,1,raw,rho_b,b_present,1687,0.4983356737920632,nan,nan
8,42,attn,0.5,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1687,0.5442581272316004,nan,nan
8,42,attn,0.5,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5493894620271609,nan,nan
8,42,attn,0.5,1,topk,rho_a,a_present,1682,0.543333270708475,nan,nan
8,42,attn,0.5,1,topk,rho_b,b_present,1687,0.5243830290736985,nan,nan
8,42,attn,0.5,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1687,0.5865720748509151,nan,nan
8,42,attn,0.5,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5775849507489654,nan,nan
8,42,attn,0.5,4,pre,rho_a,a_present,1721,0.5844512630226916,nan,nan
8,42,attn,0.5,4,pre,rho_b,b_present,1767,0.49148885159434186,nan,nan
8,42,attn,0.5,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1767,0.6180587562520271,nan,nan
8,42,attn,0.5,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5744730502860584,nan,nan
8,42,attn,0.5,4,raw,rho_a,a_present,1721,0.6031052281052282,nan,nan
8,42,attn,0.5,4,raw,rho_b,b_present,1767,0.4646128026852074,nan,nan
8,42,attn,0.5,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1767,0.5960721052901111,nan,nan
8,42,attn,0.5,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1721,0.535840108401084,nan,nan
8,42,attn,0.5,4,topk,rho_a,a_present,1721,0.5841896199039056,nan,nan
8,42,attn,0.5,4,topk,rho_b,b_present,1767,0.4941650683289379,nan,nan
8,42,attn,0.5,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1767,0.6095577064235844,nan,nan
8,42,attn,0.5,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5806308340861186,nan,nan
8,42,attn,0.5,8,pre,rho_a,a_present,1776,0.46820156642529925,nan,nan
8,42,attn,0.5,8,pre,rho_b,b_present,1814,0.5150533956842351,nan,nan
8,42,attn,0.5,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1814,0.6189964266246745,nan,nan
8,42,attn,0.5,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6618613591269841,nan,nan
8,42,attn,0.5,8,raw,rho_a,a_present,1776,0.49513817053347126,nan,nan
8,42,attn,0.5,8,raw,rho_b,b_present,1814,0.48091595733459486,nan,nan
8,42,attn,0.5,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1814,0.5928774756223124,nan,nan
8,42,attn,0.5,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1776,0.5971850198412698,nan,nan
8,42,attn,0.5,8,topk,rho_a,a_present,1776,0.4780818678882814,nan,nan
8,42,attn,0.5,8,topk,rho_b,b_present,1814,0.5046107916497524,nan,nan
8,42,attn,0.5,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1814,0.6005693174247472,nan,nan
8,42,attn,0.5,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6478236607142858,nan,nan
8,42,none,0.3,1,pre,rho_a,a_present,1963,0.5333459230349574,nan,nan
8,42,none,0.3,1,pre,rho_b,b_present,1963,0.5301830062925866,nan,nan
8,42,none,0.3,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1963,0.596994360420405,nan,nan
8,42,none,0.3,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1963,0.6012175694128357,nan,nan
8,42,none,0.3,1,raw,rho_a,a_present,1963,0.5335284737085064,nan,nan
8,42,none,0.3,1,raw,rho_b,b_present,1963,0.5306996313810179,nan,nan
8,42,none,0.3,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.5432132786465009,nan,nan
8,42,none,0.3,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5240151859974345,nan,nan
8,42,none,0.3,1,topk,rho_a,a_present,1963,0.5513533929245877,nan,nan
8,42,none,0.3,1,topk,rho_b,b_present,1963,0.5287308709088878,nan,nan
8,42,none,0.3,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1963,0.6053704178415791,nan,nan
8,42,none,0.3,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5855143377332727,nan,nan
8,42,none,0.3,4,pre,rho_a,a_present,1963,0.5779386461874186,nan,nan
8,42,none,0.3,4,pre,rho_b,b_present,1963,0.5806284208958559,nan,nan
8,42,none,0.3,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1963,0.6082094334785952,nan,nan
8,42,none,0.3,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5837505689576695,nan,nan
8,42,none,0.3,4,raw,rho_a,a_present,1963,0.5390196819002057,nan,nan
8,42,none,0.3,4,raw,rho_b,b_present,1963,0.5092201288304725,nan,nan
8,42,none,0.3,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.523231222763394,nan,nan
8,42,none,0.3,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5450252410311582,nan,nan
8,42,none,0.3,4,topk,rho_a,a_present,1963,0.5402282932561165,nan,nan
8,42,none,0.3,4,topk,rho_b,b_present,1963,0.5773494805823435,nan,nan
8,42,none,0.3,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1963,0.6038259420661369,nan,nan
8,42,none,0.3,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5810971572805892,nan,nan
8,42,none,0.3,8,pre,rho_a,a_present,1959,0.5356773352399378,nan,nan
8,42,none,0.3,8,pre,rho_b,b_present,1961,0.6016775005242189,nan,nan
8,42,none,0.3,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1959,0.5199347496596193,nan,nan
8,42,none,0.3,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1961,0.6125005177913094,nan,nan
8,42,none,0.3,8,raw,rho_a,a_present,1963,0.4526123630869948,nan,nan
8,42,none,0.3,8,raw,rho_b,b_present,1963,0.4748924861302454,nan,nan
8,42,none,0.3,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.5384324532171239,nan,nan
8,42,none,0.3,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5736076054123391,nan,nan
8,42,none,0.3,8,topk,rho_a,a_present,1963,0.5449326450963112,nan,nan
8,42,none,0.3,8,topk,rho_b,b_present,1963,0.5896763413635179,nan,nan
8,42,none,0.3,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1963,0.49775698538836194,nan,nan
8,42,none,0.3,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1963,0.6035502958579881,nan,nan
8,42,none,0.1,1,pre,rho_a,a_present,1963,0.5333459230349574,nan,nan
8,42,none,0.1,1,pre,rho_b,b_present,1963,0.5301830062925866,nan,nan
8,42,none,0.1,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1943,0.5999676123850239,nan,nan
8,42,none,0.1,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1963,0.6012175694128357,nan,nan
8,42,none,0.1,1,raw,rho_a,a_present,1963,0.5335284737085064,nan,nan
